org,scraped_at,headline_1,headline_2,headline_3
https://www.economist.com,2024-04-08 05:32:30.177058,"Can you build an American voter?, https://www.economist.com/interactive/us-2024-election/build-a-voter","The Kremlin wants to make Ukraine’s second city unliveable, https://www.economist.com/europe/2024/04/07/the-kremlin-wants-to-make-ukraines-second-city-unliveable","Think Tesla is in trouble? Pity even more its wannabe EV rivals, https://www.economist.com/business/2024/04/07/think-tesla-is-in-trouble-pity-even-more-its-wannabe-ev-rivals"
https://www.lemonde.fr/en/,2024-04-08 05:32:28.131998,Macron bets on commemorations to create common national narrative,Israeli army says it will prepare Rafah operation as war hits six-month mark,"Rwanda: Thirty years after Tutsi genocide, Paul Kagame blames the international community"
https://www.bbc.com/,2024-04-08 05:32:27.432257,Israel reduces troop numbers in southern Gaza,Myanmar's army massacred Rohingyas. Now it wants their help,Israel reduces troop numbers in southern Gaza
https://www.aljazeera.com,2024-04-08 05:32:26.630301,"Palestinians return to destroyed Khan Younis homes as Israel bombards Gaza, https://www.aljazeera.com/news/liveblog/2024/4/8/israels-war-on-gaza-live-palestinians-return-to-destroyed-khan-younis","In India’s richest state, exam scams kill escape from farm crisis, https://www.aljazeera.com/news/2024/4/8/in-indias-richest-state-exam-scams-kill-escape-from-farm-crisis","Israel ‘pulls out troops’ from southern Gaza as attacks enter seventh month, https://www.aljazeera.com/news/2024/4/7/israel-pulls-out-troops-from-southern-gaza-as-attacks-enter-seventh-month"
https://www.economist.com,2024-04-07 05:32:27.377474,"Could weight-loss drugs eat the world?, https://www.economist.com/science-and-technology/2024/03/30/could-weight-loss-drugs-eat-the-world","How China’s political clans might determine its future, https://www.economist.com/china/2024/04/04/how-chinas-political-clans-might-determine-its-future","Thirty years after Rwanda, genocide is still a problem from hell, https://www.economist.com/international/2024/04/03/thirty-years-after-rwanda-genocide-is-still-a-problem-from-hell"
https://www.lemonde.fr/en/,2024-04-07 05:32:26.190433,Israel-Gaza: The triumph of hatred,"Diplomacy, where is the US going?",'Louis XVI's soldiers who fought alongside American revolutionaries played a decisive role in the French Revolution'
https://www.bbc.com/,2024-04-07 05:32:25.244546,Thousands of Israelis rally to demand hostage deal,"West faces 'authoritarian' alliance, says Nato head",Thousands of Israelis rally to demand hostage deal
https://www.aljazeera.com,2024-04-07 05:32:24.390371,"Six months on, no end in sight to Israel’s war on Gaza, https://www.aljazeera.com/news/liveblog/2024/4/7/israels-war-on-gaza-live-protests-call-for-ceasefire-ahead-of-cairo-talks","Thousands of Israelis protest against government, urging captive deal, https://www.aljazeera.com/news/2024/4/6/thousands-of-israelis-protest-against-government-urging-captive-deal","Latin American countries condemn Ecuador raid on Mexico embassy, https://www.aljazeera.com/news/2024/4/7/latin-american-countries-condemn-ecuador-raid-on-mexico-embassy"
https://www.economist.com,2024-04-06 05:32:29.816973,"Beware a world without American power, https://www.economist.com/leaders/2024/04/04/beware-a-world-without-american-power","Israel’s relations with America reach breaking point, https://www.economist.com/middle-east-and-africa/2024/04/05/israels-relations-with-america-reach-breaking-point","A chilling near-miss shows how today’s digital infrastructure is vulnerable, https://www.economist.com/leaders/2024/04/04/a-chilling-near-miss-shows-how-todays-digital-infrastructure-is-vulnerable"
https://www.lemonde.fr/en/,2024-04-06 05:32:28.977332,Killer fish in the Seine: A French director battles Netflix over Paris thriller script,Israel's war in Gaza has already proved particularly devastating for children,Senegal's new president names 'breakaway' government
https://www.bbc.com/,2024-04-06 05:32:28.251153,"Six months on, how close is Israel to eliminating Hamas?",Taiwan earthquake: How the island's two-decade preparation saved it,"Six months on, how close is Israel to eliminating Hamas?"
https://www.aljazeera.com,2024-04-06 05:32:27.346045,"Biden steps up pressure on Israel, mediators ahead of weekend truce talks, https://www.aljazeera.com/news/liveblog/2024/4/6/israels-war-on-gaza-live-biden-ups-pressure-ahead-of-weekend-truce-talks","Russia’s war on Ukraine forces Europe to weaponise its economic might, https://www.aljazeera.com/news/2024/4/5/russias-war-on-ukraine-forces-europe-to-weaponise-its-economic-might","Colombia seeks to join Gaza genocide case against Israel at ICJ, https://www.aljazeera.com/news/2024/4/5/colombia-seeks-to-join-gaza-genocide-case-against-israel-at-icj"
https://www.economist.com,2024-04-05 05:32:22.634177,"Xi Jinping’s misguided plan to escape economic stagnation, https://www.economist.com/leaders/2024/04/04/xi-jinpings-misguided-plan-to-escape-economic-stagnation","Israel’s relations with America reach breaking point, https://www.economist.com/middle-east-and-africa/2024/04/05/israels-relations-with-america-reach-breaking-point","What Boeing, Disney and others can learn from General Electric, https://www.economist.com/leaders/2024/04/04/what-boeing-disney-and-others-can-learn-from-general-electric"
https://www.lemonde.fr/en/,2024-04-05 05:32:21.761194,"Visualizing the large scale destruction of Gaza's hospitals, schools and places of worship",Russia makes slow but steady advance in Ukraine,Israel says it will allow 'temporary' delivery of Gaza aid after stern Biden warning
https://www.bbc.com/,2024-04-05 05:32:21.034149,"Errors in IDF Gaza evacuation warnings, BBC finds",Taiwan earthquake: 'The walls were crumbling',"Errors in IDF Gaza evacuation warnings, BBC finds"
https://www.aljazeera.com,2024-04-05 05:32:20.146898,"Israel’s war on Gaza live: Biden presses Israel for ‘immediate ceasefire’, https://www.aljazeera.com/news/liveblog/2024/4/5/israels-war-on-gaza-live-biden-presses-israel-for-immediate-ceasefire","Spurious news: The dubious YouTube channels shaping India’s election, https://www.aljazeera.com/news/2024/4/5/how-dubious-youtube-news-channels-are-shaping-indias-election","Biden presses Netanyahu for steps to protect civilians in Gaza: White House, https://www.aljazeera.com/news/2024/4/4/biden-presses-netanyahu-for-steps-to-protect-civilians-in-gaza-white-house"
https://www.economist.com,2024-04-04 05:32:32.027076,"Central banks have spent down their credibility, https://www.economist.com/leaders/2024/04/03/central-banks-have-spent-down-their-credibility","What Israel’s killing of aid workers means for Gaza, https://www.economist.com/middle-east-and-africa/2024/04/03/what-israels-killing-of-aid-workers-means-for-gaza","The mind-bending new rules for doing business in China, https://www.economist.com/business/2024/04/03/the-mind-bending-new-rules-for-doing-business-in-china"
https://www.lemonde.fr/en/,2024-04-04 05:32:30.901395,The new dynamics taking shape within NATO,Russia presumably behind Havana syndrome,"Iran turning its prisons into 'mass killing fields', Amnesty International"
https://www.bbc.com/,2024-04-04 05:32:29.710896,Fears for Gazans as aid groups halt work over air strike,Taiwan wakes up to aftermath of worst quake in 25 years,Fears for Gazans as aid groups halt work over air strike
https://www.aljazeera.com,2024-04-04 05:32:28.873085,"Israel accused of ‘AI-assisted genocide’ in Gaza as death toll nears 33,000, https://www.aljazeera.com/news/liveblog/2024/4/4/israels-war-on-gaza-live-israel-accused-of-ai-assisted-genocide-in-gaza","India’s electoral bonds laundry: ‘Corrupt’ firms paid parties, got cleansed, https://www.aljazeera.com/news/2024/4/4/indias-electoral-bonds-laundry-corrupt-firms-paid-parties-got-cleansed","Taiwan says 1,000 injured in earthquake, rescue efforts focus on Hualien, https://www.aljazeera.com/news/2024/4/4/taiwan-says-1000-injured-in-earthquake-rescue-efforts-focus-on-hualien"
https://www.economist.com,2024-04-03 05:32:55.475018,"With its latest assassination, Israel is testing Iran, https://www.economist.com/middle-east-and-africa/2024/04/02/with-its-latest-assassination-israel-is-testing-iran","A stealth attack came close to compromising the world’s computers, https://www.economist.com/science-and-technology/2024/04/02/a-stealth-attack-came-close-to-compromising-the-worlds-computers","Will GE do better as three companies than as one?, https://www.economist.com/business/2024/04/02/will-ge-do-better-as-three-companies-than-as-one"
https://www.lemonde.fr/en/,2024-04-03 05:32:54.592631,France's media landscape is at risk of a 'Hungarian-style' drift,"Israel-Hamas war: Killing of aid workers by Israeli strikes a 'grave mistake,' according to the army",Powerful earthquake shakes Taiwan
https://www.bbc.com/,2024-04-03 05:32:53.851964,Taiwan's strongest earthquake in 25 years kills four,Biden 'outraged' over Israel strike on aid workers,Taiwan's strongest earthquake in 25 years kills four
https://www.aljazeera.com,2024-04-03 05:32:52.963637,"International condemnation grows over Israel’s killing of Gaza aid workers, https://www.aljazeera.com/news/liveblog/2024/4/3/israels-war-on-gaza-live-condemnation-of-israel-over-aid-worker-killings","Taiwan hit by strongest quake since 1999, at least one dead, 50 injured, https://www.aljazeera.com/news/liveblog/2024/4/3/taiwan-7-5-earthquake-live-tsunami-warnings-in-japan-philippines-taiwan","Biden rebukes Israel, says he’s ‘outraged’ over deaths of Gaza aid workers, https://www.aljazeera.com/news/2024/4/3/biden-rebukes-israeli-says-hes-outraged-over-deaths-of-gaza-aid-workers"
https://www.economist.com,2024-04-02 05:32:24.979923,"California is gripped by economic problems, with no easy fix, https://www.economist.com/united-states/2024/03/31/california-is-gripped-by-interlocking-economic-problems-with-no-easy-solution","The looming threat from Antarctica, https://www.economist.com/leaders/2024/03/27/antarctica-needs-a-lot-more-attention","Latin America’s new hard right: Bukele, Milei, Kast and Bolsonaro, https://www.economist.com/the-americas/2024/04/01/latin-americas-new-hard-right-bukele-milei-kast-and-bolsonaro"
https://www.lemonde.fr/en/,2024-04-02 05:32:24.030145,"Félix Tshisekedi, president of the DRC: 'Rwanda is not the only one responsible for the Congo's misfortunes'",Gaza: Four foreign aid workers and their Palestinian driver killed by air strike,Trump posts $175 million bond in New York fraud case
https://www.bbc.com/,2024-04-02 05:32:23.126296,Israel accused of killing Iranian generals in Syria,Trump posts $175m bond in New York fraud case,Israel accused of killing Iranian generals in Syria
https://www.aljazeera.com,2024-04-02 05:32:22.155882,"Five aid workers killed in Israeli attack after delivering food to Gaza, https://www.aljazeera.com/news/liveblog/2024/4/2/israels-war-on-gaza-live-five-aid-workers-killed-after-delivering-food","Australia’s PM demands ‘full accountability’ over death of Gaza aid worker, https://www.aljazeera.com/economy/2024/4/2/australias-pm-demands-full-accountability-over-death-of-gaza-aid-worker","Thailand’s economy stumbles as Philippines, Vietnam, Indonesia race ahead, https://www.aljazeera.com/economy/2024/4/1/thailands-economy-stumbles-as-philippines-vietnam-indonesia-race-ahead"
https://www.economist.com,2024-04-01 05:33:22.791052,"How Xi Jinping plans to overtake America, https://www.economist.com/finance-and-economics/2024/03/31/how-xi-jinping-plans-to-overtake-america","Could weight-loss drugs eat the world?, https://www.economist.com/science-and-technology/2024/03/30/could-weight-loss-drugs-eat-the-world","The new geography of Paris, https://www.economist.com/europe/2024/03/31/the-new-geography-of-paris"
https://www.lemonde.fr/en/,2024-04-01 05:33:21.795794,"Ireland, Europe's most pro-Palestinian nation","Turkey's opposition makes huge gains in local elections, in a blow for Erdogan",'Europe must build a war economy without delay'
https://www.bbc.com/,2024-04-01 05:33:20.515641,Barrage of Russian attacks aims to cut Ukraine's lights,Turkish opposition stuns Erdogan with local elections win,Barrage of Russian attacks aims to cut Ukraine's lights
https://www.aljazeera.com,2024-04-01 05:33:19.566621,"WHO: 21 patients have died in Israel’s ongoing siege of al-Shifa Hospital, https://www.aljazeera.com/news/liveblog/2024/4/1/israels-war-on-gaza-live-twenty-one-al-shifa-patients-have-died-amid-siege-who","At least four killed in Israeli attack on Gaza’s Al-Aqsa Hospital, https://www.aljazeera.com/news/2024/3/31/israel-attacks-gazas-al-aqsa-hospital-striking-civilians-and-journalists","Turkey’s opposition appears set to retain power in major cities, https://www.aljazeera.com/news/2024/3/31/turkeys-opposition-set-to-hold-power-in-major-cities-partial-results-show"
https://www.economist.com,2024-03-31 05:32:34.065601,"Antarctica, Earth’s largest refrigerator, is defrosting, https://www.economist.com/interactive/science-and-technology/2024/03/27/antarctica-earths-largest-refrigerator-is-defrosting","Regulators are forcing big tech to rethink its AI strategy, https://www.economist.com/business/2024/03/27/regulators-are-forcing-big-tech-to-rethink-its-ai-strategy","Turkey’s opposition hopes for a shake-up in local elections, https://www.economist.com/europe/2024/03/27/turkeys-opposition-hopes-for-a-shake-up-in-local-elections"
